Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,0,1.2612,0,23,23,23,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,1.6409,0,24,24,24,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,1.6116,0,25,25,25,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FU_ZO_RAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,3.2847,0,26,26,26,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,3.1844,0,27,27,27,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,2.4419,0,28,28,28,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,2.127,0,29,29,29,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,3.4967,0,30,30,30,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_TAI_GI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,0.9356,0,31,31,31,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PU_MO_DAY.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,0,0.3616,0,32,32,32,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,1.5176,0,33,33,33,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAI_FU_ZO.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,1.2542,0,34,34,34,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,1.4882,0,35,35,35,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,1,0.7377,0,36,36,36,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,1.2551,0,37,37,37,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,1.7684,0,38,38,38,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/MO_PU_DAY.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,1.3743,0,39,39,39,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,1.53,0,40,40,40,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_GI_TAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,1.4846,0,41,41,41,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,1.6511,0,42,42,42,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/ZO_FU_RAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,1.5438,0,43,43,43,1,2,NEW,SIMILAR,,,,,,,,
