Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,1,0.8824,0,33,33,33,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,1,0.5338,0,34,34,34,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,1,1.3548,0,35,35,35,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,1,1.6246,0,36,36,36,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,1,2.6779,0,37,37,37,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,1,1,1.3699,0,38,38,38,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,1,1.3346,0,39,39,39,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,0,1.5848,0,40,40,40,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,0,0.8682,0,41,41,41,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5da9a1659413e4001505d7f7,2021-07-15_06h45.39.385,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcb4c8fc977d835343825,,,,,F,,,,,,,,,,,,,,,2,0,2.1994,0,42,42,42,1,1,OLD,OLD,,,,,,,,
