Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,RepeatAgainKey.keys,RepeatAgainKey.rt,RepeatAgainLoop.thisRepN,RepeatAgainLoop.thisTrialN,RepeatAgainLoop.thisN,RepeatAgainLoop.thisIndex,RepeatAgainLoop.ran,Headphone_retest.thisRepN,Headphone_retest.thisTrialN,Headphone_retest.thisN,Headphone_retest.thisIndex,Headphone_retest.ran,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.64,0,16,16,16,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,0.7068,0,17,17,17,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,1.4531,0,18,18,18,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.5204,0,19,19,19,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_WAI_NA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,2,1,1.6246,0,20,20,20,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,1.9341,0,21,21,21,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/HI_NAY_VA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,0,0.6024,0,22,22,22,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.4856,0,23,23,23,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,1.2593,0,24,24,24,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60feccd7d60422ba8f1aad8e,2021-08-06_00h25.04.583,Agingstudy,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,1,0.3828,0,25,25,25,1,1,OLD,OLD,,,,,,,,
