Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.2632,0,34,34,34,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,0,0.1588,0,35,35,35,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,0,1.4257,0,36,36,36,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.1667,0,37,37,37,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PU_MO_DAY.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,0,0.9315,0,38,38,38,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.2694,0,39,39,39,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.1947,0,40,40,40,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.0853,0,41,41,41,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.4939,0,42,42,42,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.0925,0,43,43,43,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,0,0.0795,0,44,44,44,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.2758,0,45,45,45,1,2,NEW,SIMILAR,,,,,,,,
